,Protein_ID,Compound_ID,Label
25113,B2ZRE3,SUB-3870,0
1819,Q9I7I4,SUB-6028,1
10574,Q93ZB2,SUB-7306,1
15448,Q8VPD4,SUB-1851,0
17978,Q2FZL2,SUB-4605,0
19105,Q9FLP9,SUB-7729,0
7070,Q9ZUX1,SUB-4493,1
12510,Q8KQK1,SUB-6088,1
14038,P40817,SUB-3414,0
6779,A0A1L1YPD7,SUB-959,1
5382,B5GLC8,SUB-8972,1
319,Q67YC0,SUB-9538,1
2955,Q62087,SUB-5889,1
6068,P08473,SUB-6210,1
21739,Q12178,SUB-6277,0
21108,P19971,SUB-2873,0
17082,A4LA85,SUB-2429,0
13544,Q39547,SUB-3232,0
6768,P13569,SUB-10087,1
15863,Q6AYS7,SUB-5223,0
5927,P06875,SUB-1508,1
13437,J9P7P2,SUB-4545,0
7234,Q071N0,SUB-4052,1
14271,P54965,SUB-4362,0
18984,E0X988,SUB-2646,0
14685,Q9JJS6,SUB-2517,0
14103,P26439,SUB-2791,0
6224,F1CMX3,SUB-2270,1
3717,P21589,SUB-8126,1
19490,C7FF05,SUB-2012,0
14182,A4YGR1,SUB-10001,0
942,P16444,SUB-9424,1
3160,Q04631,SUB-6949,1
25589,P22869,SUB-4265,0
14723,Q9WWW6,SUB-1072,0
24542,P30863,SUB-5930,0
3817,A0LRH8,SUB-708,1
21415,Q5FK51,SUB-741,0
16603,P0A887,SUB-1204,0
1430,F9UM18,SUB-6184,1
13676,Q8L3C7,SUB-1962,0
6265,Q9WXT2,SUB-2416,1
1527,Q99JW2,SUB-3901,1
21713,Q8WVQ1,SUB-8460,0
9629,Q7LYI9,SUB-10144,1
24251,O87876,SUB-6926,0
15318,P76641,SUB-6554,0
11676,Q05514,SUB-9222,1
9742,Q52383,SUB-9360,1
4613,Q9KH03,SUB-9774,1
14618,P0ADI4,SUB-5240,0
19587,A1X808,SUB-2064,0
16312,P00438,SUB-6031,0
21455,Q09LZ0,SUB-2421,0
2128,Q11Z78,SUB-10006,1
11637,Q51947,SUB-10045,1
7237,P49273,SUB-6477,1
11702,E7FHL9,SUB-7161,1
13772,P07702,SUB-1526,0
4898,P11759,SUB-7326,1
25659,C4LSN1,SUB-6197,0
15408,Q6US81,SUB-3783,0
20716,F4KU78,SUB-6037,0
22951,O75828,SUB-5183,0
24217,Q6WE15,SUB-4352,0
4027,Q8WRD8,SUB-2974,1
14819,P21812,SUB-6248,0
8427,B2J1M1,SUB-6171,1
3930,P21219,SUB-6652,1
6621,P00634,SUB-9978,1
16762,B2M0R3,SUB-5074,0
13202,Q9JLJ3,SUB-3773,0
13764,P48425,SUB-8901,0
2541,P0A6A3,SUB-6197,1
22603,P27958,SUB-4178,0
21921,P07813,SUB-4401,0
25824,Q540D7,SUB-6958,0
9500,Q72HS4,SUB-8994,1
10803,P00331,SUB-10103,1
7245,P22303,SUB-4216,1
15690,Q7WWK8,SUB-2557,0
25452,Q2RNG5,SUB-6118,0
11579,A0A1V1FHP8,SUB-1816,1
23552,D0EFL2,SUB-2497,0
19719,Q9RA61,SUB-8585,0
20940,P40884,SUB-9330,0
23084,O13702,SUB-900,0
14437,F9UM18,SUB-4024,0
4592,P22413,SUB-5992,1
3228,G8XR50,SUB-4570,1
22858,P52704,SUB-59,0
25374,Q9NUW8,SUB-5522,0
14701,Q7LHI2,SUB-9358,0
18912,A3DCH2,SUB-4295,0
21744,A0A3G1VCA9,SUB-7095,0
1739,Q9BW91,SUB-2435,1
17869,A9QXE0,SUB-5550,0
19358,P18417,SUB-4739,0
3195,Q04631,SUB-2486,1
23937,P13254,SUB-4084,0
9800,P17952,SUB-5522,1
5590,Q13093,SUB-5215,1
25853,P94388,SUB-1066,0
419,O73949,SUB-1376,1
737,Q15493,SUB-5416,1
4827,E6UBR9,SUB-392,1
23627,P72156,SUB-5656,0
19697,Q969S8,SUB-4549,0
24777,P39594,SUB-2562,0
23611,P40363,SUB-405,0
12998,P04335,SUB-3984,0
16814,A0LRH8,SUB-4987,0
9876,Q9FAW5,SUB-5497,1
10928,P04963,SUB-254,1
14165,P07099,SUB-5306,0
22125,Q26304,SUB-1661,0
12485,O24319,SUB-5937,1
6699,P9WKE9,SUB-1726,1
13930,A3MUY9,SUB-1019,0
2610,A0A081YAY5,SUB-358,1
21786,F5H5G0,SUB-8748,0
11666,P0A6V1,SUB-8143,1
10461,P41407,SUB-5668,1
3597,Q9SMI2,SUB-1967,1
19090,Q96V44,SUB-3171,0
17627,Q60136,SUB-1116,0
21085,A7LFP5,SUB-1395,0
11740,Q9N119,SUB-1858,1
18265,Q9D379,SUB-7375,0
9904,Q9ZWQ9,SUB-3085,1
16241,P24474,SUB-9081,0
24337,A0A2I6U1R0,SUB-6690,0
1038,Q9HA79,SUB-6255,1
803,P04694,SUB-7597,1
24655,P0AB87,SUB-5728,0
7323,Q1JUP4,SUB-4100,1
17045,P07202,SUB-7376,0
10053,B2RLK2,SUB-4050,1
7168,P51857,SUB-4980,1
14223,Q5NU42,SUB-10140,0
6355,P18417,SUB-2193,1
22969,P26263,SUB-4254,0
11411,Q67A25,SUB-1079,1
8777,F5H5G0,SUB-1975,1
4137,E3T1X3,SUB-10166,1
10973,O75608,SUB-10183,1
15552,Q8BWF0,SUB-1818,0
15695,P97872,SUB-8258,0
19607,P00634,SUB-9046,0
3509,Q96KN2,SUB-8568,1
6422,P43353,SUB-9174,1
10631,P72156,SUB-4520,1
16013,P19099,SUB-3564,0
9884,O08590,SUB-7783,1
10728,Q8J0Q0,SUB-4572,1
4549,P11310,SUB-4483,1
3287,Q70Y21,SUB-2340,1
20598,P15555,SUB-3297,0
19028,P23457,SUB-3668,0
8129,O66264,SUB-1875,1
14774,P03959,SUB-9412,0
6275,P35354,SUB-7589,1
15179,G8H1L8,SUB-9780,0
12828,P00772,SUB-8692,1
15560,Q8BWF0,SUB-7204,0
25241,P07328,SUB-4829,0
25280,P10908,SUB-1772,0
5987,P24389,SUB-2360,1
23662,P00371,SUB-9598,0
5071,Q9DCV3,SUB-196,1
9521,Q9SQ67,SUB-2760,1
12165,Q15067,SUB-4483,1
12147,K9LL63,SUB-3576,1
4665,P09848,SUB-1597,1
17387,Q5GCA8,SUB-8738,0
5661,Q9ZBB0,SUB-6019,1
12700,A0A144KZJ7,SUB-6530,1
184,D2RIQ3,SUB-2408,1
185,Q9LDH0,SUB-8354,1
13735,Q15493,SUB-1486,0
18339,Q5FTU6,SUB-10259,0
25720,O24243,SUB-4587,0
1780,P03959,SUB-5522,1
18488,Q76HN6,SUB-2443,0
11948,Q99895,SUB-1833,1
938,Q47KB1,SUB-1936,1
21667,A0ZXZ4,SUB-1772,0
15875,Q91XE4,SUB-6184,0
14898,Q7Z031,SUB-9960,0
15714,Q6QWR1,SUB-10075,0
10031,Q99519,SUB-6582,1
13464,C9K2Z6,SUB-5872,0
16242,W6EL68,SUB-9194,0
2448,Q8WZG3,SUB-7558,1
2001,O70199,SUB-1682,1
10891,P04963,SUB-9730,1
19747,P27652,SUB-3325,0
167,P31513,SUB-6156,1
17985,P26602,SUB-6667,0
693,Q4JB37,SUB-132,1
5539,Q9SU79,SUB-2537,1
5430,Q9HIN1,SUB-5522,1
13906,Q9C9W5,SUB-3732,0
4355,Q9HFV6,SUB-5894,1
23658,P00371,SUB-5932,0
12454,Q51697,SUB-5887,1
8421,Q5FK51,SUB-2181,1
13642,G1JSL4,SUB-10154,0
18676,A8W7J6,SUB-5649,0
25141,K9LL63,SUB-3576,0
782,O44390,SUB-3576,1
22032,Q6BCY4,SUB-4371,0
18125,B3Y018,SUB-4487,0
14351,P0A6I0,SUB-5612,0
9752,O54408,SUB-5923,1
17138,E3T1X3,SUB-4852,0
24679,Q05514,SUB-818,0
664,A0QQY9,SUB-3815,1
19155,P46154,SUB-4129,0
2271,Q84HI6,SUB-7715,1
1578,P0A3G2,SUB-1828,1
13381,P05459,SUB-8295,0
21118,P19971,SUB-9800,0
22251,P00780,SUB-9147,0
25081,Q7BLV3,SUB-5963,0
16820,Q92820,SUB-6917,0
2937,F8S123,SUB-8533,1
16624,P16426,SUB-1900,0
14851,Q382X3,SUB-2366,0
2463,Q8VPD4,SUB-3714,1
5519,P0AEK2,SUB-10291,1
24729,Q9N119,SUB-7727,0
10913,P04963,SUB-2240,1
1409,Q9LKJ1,SUB-9514,1
8713,Q75NT4,SUB-5179,1
4505,Q9XZT6,SUB-3508,1
715,Q9XHE8,SUB-4037,1
14365,P11546,SUB-10323,0
2701,P97872,SUB-4727,1
18161,O09046,SUB-9055,0
5685,O60911,SUB-2860,1
12245,P07328,SUB-3332,1
25086,Q9WPH5,SUB-859,0
14786,Q2UL94,SUB-7325,0
15821,G0RVK1,SUB-1001,0
6739,Q96I99,SUB-9350,1
23227,O59485,SUB-5821,0
19741,P0A9I8,SUB-9373,0
8372,D7UER1,SUB-7332,1
21688,A7J2C6,SUB-5295,0
8938,H3JQW0,SUB-1595,1
24508,Q3ECS3,SUB-2950,0
12600,P22869,SUB-4881,1
1444,F9UM18,SUB-2011,1
1472,Q52675,SUB-1679,1
17230,P11544,SUB-9664,0
1031,Q9HA79,SUB-832,1
25034,P46883,SUB-1714,0
1831,P9WNG3,SUB-3576,1
12205,Q92194,SUB-7645,1
14599,Q581U6,SUB-616,0
3675,Q9BVH7,SUB-5686,1
19752,P08515,SUB-6131,0
11266,P24158,SUB-512,1
13169,O08557,SUB-4629,0
18766,Q84F14,SUB-8287,0
14873,Q5SKT7,SUB-2271,0
25343,G3XEX2,SUB-2802,0
18557,P00748,SUB-2145,0
14093,Q0QWG3,SUB-1681,0
20055,P17516,SUB-4909,0
22272,G9FKH7,SUB-2879,0
13916,I3V5V5,SUB-8369,0
4541,P11310,SUB-1083,1
15818,G0RVK1,SUB-5327,0
11485,Q7S3U4,SUB-5991,1
5886,A7ZWB7,SUB-6197,1
5303,P30986,SUB-9082,1
24728,Q9N119,SUB-1379,0
23973,Q9SD85,SUB-3796,0
13902,Q8GJG7,SUB-3179,0
25073,P11509,SUB-4026,0
1404,Q0P7J0,SUB-6238,1
5670,P20576,SUB-5522,1
10204,P37967,SUB-5749,1
1872,Q3I3W6,SUB-6874,1
6328,P06276,SUB-2194,1
24063,P30837,SUB-3356,0
17786,Q1QBB9,SUB-9175,0
20487,F1N9C1,SUB-5538,0
10252,Q8K4B7,SUB-3217,1
25278,Q55949,SUB-5927,0
13771,P07702,SUB-5650,0
11254,O87876,SUB-2063,1
23142,U6CL97,SUB-8140,0
25854,P94388,SUB-95,0
21372,P32396,SUB-5732,0
21644,Q9KB30,SUB-8467,0
6760,P9WKD3,SUB-4293,1
4118,Q8BYK4,SUB-569,1
25761,P28907,SUB-2547,0
3115,Q9AGW3,SUB-6994,1
4423,P19835,SUB-3282,1
21014,G4WJC8,SUB-1237,0
5723,S5M6X9,SUB-6747,1
8435,B2J1M1,SUB-9804,1
3750,P32320,SUB-7924,1
8297,A0A0E4B3N6,SUB-6994,1
23089,F2YCN5,SUB-9016,0
19859,P37610,SUB-2215,0
8716,Q75NT4,SUB-9473,1
4774,P74473,SUB-4691,1
7260,P0A7D4,SUB-8225,1
14064,P9WIC7,SUB-5512,0
14208,P06622,SUB-1017,0
23500,P07688,SUB-4847,0
21850,C9V492,SUB-6646,0
22317,P16116,SUB-5656,0
8506,E6Y5X0,SUB-7975,1
22261,Q53B69,SUB-1941,0
1450,V9HZX4,SUB-3444,1
10345,P00350,SUB-3503,1
21214,Q8TGI8,SUB-5487,0
21795,F5H5G0,SUB-3551,0
3977,Q920P0,SUB-7208,1
23066,Q9JKC1,SUB-652,0
19919,C9JRZ8,SUB-1379,0
8973,P15559,SUB-9298,1
5135,P17054,SUB-1678,1
4074,Q9X5B8,SUB-1740,1
10796,P00331,SUB-9185,1
20699,Q00IB3,SUB-7468,0
21347,Q9NUI1,SUB-138,0
19387,Q5BQE6,SUB-9860,0
20763,Q4TZQ3,SUB-3981,0
24186,P08660,SUB-5522,0
13208,P49366,SUB-1764,0
8120,P19971,SUB-7843,1
9922,Q9S3L0,SUB-2721,1
23187,Q75UV1,SUB-6136,0
24489,P04176,SUB-5226,0
14320,P10959,SUB-10295,0
16594,Q9SMI2,SUB-7241,0
12435,F7YUS1,SUB-523,1
4304,P9WNS1,SUB-9069,1
17146,P39849,SUB-301,0
8130,O66264,SUB-6096,1
21438,Q56841,SUB-8268,0
3914,Q8X1D8,SUB-10050,1
14875,A2ADU9,SUB-6318,0
24198,Q5FT75,SUB-2449,0
17841,Q65XK0,SUB-4984,0
25754,P04903,SUB-9273,0
25734,Q8NCE0,SUB-2915,0
3815,A0LRH8,SUB-5404,1
15007,P19801,SUB-655,0
8267,P21890,SUB-9924,1
15809,P40859,SUB-2523,0
3763,P60785,SUB-859,1
22028,D2C716,SUB-8137,0
2531,Q96KP4,SUB-6570,1
20922,P39135,SUB-1837,0
7455,O33456,SUB-5045,1
4026,Q8WRD8,SUB-6088,1
7397,P37528,SUB-3143,1
6493,C7FF05,SUB-5986,1
5865,P0A110,SUB-667,1
16063,B9W4V6,SUB-1293,0
2156,Q52TE7,SUB-2004,1
20712,Q9R1T5,SUB-4093,0
7664,Q7TNT2,SUB-1083,1
11090,P30837,SUB-6662,1
2594,Q59Q36,SUB-1539,1
9960,O75828,SUB-3174,1
1371,P11546,SUB-6104,1
3975,D7UT17,SUB-8357,1
21925,Q00972,SUB-9550,0
15682,P47934,SUB-7082,0
1005,Q9HA79,SUB-3050,1
20057,P17516,SUB-1997,0
17855,A9QXE0,SUB-10300,0
25879,Q6Q8Q7,SUB-8044,0
24878,P39300,SUB-5281,0
290,P80679,SUB-6364,1
1308,E1C2H6,SUB-5785,1
6514,Q99JY8,SUB-9355,1
16613,Q9Y763,SUB-8334,0
23334,Q56691,SUB-6084,0
6074,P0DJQ7,SUB-5522,1
18519,G3GD57,SUB-7849,0
18146,Q8VU79,SUB-8308,0
8525,S5FPI8,SUB-6235,1
5931,P06875,SUB-525,1
4481,E3W861,SUB-3131,1
19376,O35350,SUB-2794,0
24816,Q93TJ5,SUB-2596,0
15951,P45381,SUB-9346,0
2188,P07384,SUB-8692,1
10095,F2YCN5,SUB-6925,1
8858,B9W2C5,SUB-10097,1
14035,P40817,SUB-7137,0
25888,Q6Q8Q7,SUB-385,0
13731,Q15493,SUB-7457,0
14382,A0A1I9LHM9,SUB-9166,0
15782,O35084,SUB-5191,0
22039,Q0R5R5,SUB-8323,0
20953,P22643,SUB-9428,0
16465,I3RYX9,SUB-2095,0
24122,P45543,SUB-5522,0
3773,Q9LFT6,SUB-8961,1
16341,A0A173DQZ5,SUB-7057,0
1492,P0A6L0,SUB-7416,1
3575,P00327,SUB-3674,1
1402,B6CWJ5,SUB-849,1
6593,A1X808,SUB-5309,1
5705,Q8RVP6,SUB-3305,1
24657,P0AB87,SUB-3946,0
25233,Q9UI42,SUB-860,0
23032,Q499V1,SUB-4220,0
8624,Q6KB19,SUB-4706,1
6918,C9JRZ8,SUB-1641,1
19557,M1SQA1,SUB-3471,0
11975,Q29460,SUB-8272,1
24054,P30837,SUB-3634,0
21648,A5JTM5,SUB-5648,0
3682,Q9FAB1,SUB-6441,1
15868,Q6AYS7,SUB-9177,0
12514,Q6ZXC0,SUB-7605,1
15710,Q6QWR1,SUB-2997,0
2108,P39633,SUB-3894,1
7942,P25536,SUB-105,1
25865,Q60176,SUB-1027,0
16644,P13129,SUB-5973,0
15692,Q7WWK8,SUB-8224,0
9578,A0EL75,SUB-8805,1
12172,Q9F8X1,SUB-7598,1
42,P0A111,SUB-1184,1
3846,C7ZKN4,SUB-7120,1
1105,P26439,SUB-785,1
16922,P11353,SUB-4262,0
7686,O34349,SUB-4001,1
21594,P51661,SUB-3644,0
8773,F5H5G0,SUB-493,1
15508,Q9SQG2,SUB-8820,0
19644,P00634,SUB-6305,0
2976,Q9RMI1,SUB-8592,1
5608,Q13093,SUB-3354,1
3474,I3RYX9,SUB-48,1
21545,Q91ZV4,SUB-4791,0
18811,P36269,SUB-4436,0
3853,Q57VZ2,SUB-4082,1
19736,P9WIJ3,SUB-2753,0
412,B3TMR8,SUB-2801,1
20130,G1T465,SUB-4461,0
14662,P78329,SUB-7130,0
17195,Q0PIV8,SUB-829,0
9405,I2DBY1,SUB-9867,1
16599,Q9SMI2,SUB-1392,0
25670,Q93YB2,SUB-9928,0
1757,P05364,SUB-5772,1
11284,Q5CV33,SUB-2414,1
24396,Q67A25,SUB-9899,0
11288,P49591,SUB-5522,1
20128,D0PQE8,SUB-4793,0
6924,C9JRZ8,SUB-1186,1
25895,Q841S7,SUB-1920,0
16286,Q70Y21,SUB-6217,0
22139,P07872,SUB-2988,0
133,Q9NRN7,SUB-10266,1
20422,P42328,SUB-3296,0
3176,Q04631,SUB-834,1
2457,Q8VPD4,SUB-4075,1
16606,Q8RR58,SUB-6008,0
3471,I3RYX9,SUB-7006,1
5454,Q16775,SUB-7768,1
13799,P04694,SUB-7392,0
3110,F2R038,SUB-5677,1
7120,P32277,SUB-6223,1
22730,Q92626,SUB-7691,0
23654,P11436,SUB-473,0
9403,F2Z6G7,SUB-6965,1
2728,Q6QWR1,SUB-7085,1
7178,Q93L51,SUB-3936,1
17134,E3T1X3,SUB-2975,0
3419,Q07982,SUB-9769,1
22623,Q7LYI9,SUB-609,0
20011,P0A840,SUB-2020,0
17734,Q5W9R9,SUB-2845,0
14896,Q55DL0,SUB-9702,0
5424,A6P7M9,SUB-8244,1
17677,P20960,SUB-1946,0
14327,P10959,SUB-4209,0
8983,P15559,SUB-9369,1
21143,Q7SIG4,SUB-265,0
13566,Q46920,SUB-4719,0
5226,B8FVX4,SUB-9114,1
12474,O24319,SUB-1503,1
7971,P11935,SUB-5345,1
4970,P9WPP0,SUB-10289,1
3659,O70151,SUB-3851,1
199,Q9JLJ3,SUB-6441,1
4503,Q9XZT6,SUB-2003,1
25954,P12955,SUB-515,0
13372,O60760,SUB-3935,0
19729,A0A1B2YKT4,SUB-10120,0
24494,P04176,SUB-5417,0
7606,P15555,SUB-6659,1
8680,Q9XB61,SUB-5522,1
17246,Q8WNV7,SUB-3042,0
1561,P68175,SUB-8017,1
16681,Q00441,SUB-7420,0
9518,Q9SQ67,SUB-3739,1
7617,P95468,SUB-244,1
21949,Q3ZFI4,SUB-4684,0
2104,Q91WR5,SUB-3499,1
20725,Q57160,SUB-2034,0
23076,Q5UQL3,SUB-7572,0
3238,Q16739,SUB-6930,1
11896,C6L7V8,SUB-9514,1
24616,Q1A3B0,SUB-3576,0
15057,Q96DE0,SUB-6094,0
6386,P0ADG4,SUB-9011,1
7310,A0A3G1VCA8,SUB-1663,1
16273,Q96YZ3,SUB-696,0
6252,O65782,SUB-2865,1
10703,Q47RJ7,SUB-2364,1
17759,A0A0C1Q6R1,SUB-2211,0
24715,F6KZD5,SUB-2365,0
18906,Q9FG67,SUB-10287,0
11296,A0A1E4R6K3,SUB-2009,1
16662,Q6Q272,SUB-4709,0
3732,E4QP00,SUB-1693,1
23540,P0AET8,SUB-5877,0
6867,P37610,SUB-530,1
11246,O87876,SUB-7990,1
16925,P21219,SUB-8958,0
19025,P23457,SUB-4927,0
4250,Q8WNV7,SUB-6786,1
8410,O23888,SUB-2214,1
8375,D7UER1,SUB-1858,1
18776,P11511,SUB-7068,0
22657,A0A0J9X243,SUB-8582,0
15362,Q2Z1W3,SUB-1612,0
19718,P37527,SUB-9972,0
23002,O06652,SUB-3353,0
7756,P35219,SUB-6173,1
23886,P04963,SUB-7394,0
16130,P9WKI7,SUB-7354,0
15796,Q12556,SUB-6188,0
9220,Q13126,SUB-2638,1
8464,Q09LZ0,SUB-2536,1
8591,P31013,SUB-7903,1
2059,O45307,SUB-877,1
11021,P09623,SUB-5145,1
20292,A0A3Q1MJ30,SUB-9605,0
18768,Q84BZ3,SUB-732,0
24856,Q93TJ5,SUB-1564,0
9358,O24641,SUB-8692,1
19733,Q96I99,SUB-3378,0
1650,Q6WAU1,SUB-5859,1
18294,P30986,SUB-3518,0
25678,Q93YB2,SUB-9811,0
22126,Q8IJ74,SUB-8858,0
9270,A8HTN2,SUB-3244,1
25629,P32921,SUB-5522,0
6162,P46154,SUB-9733,1
1696,Q6WNR0,SUB-3161,1
17728,Q9CFI2,SUB-4027,0
18507,K7XD27,SUB-1967,0
19516,R9W5L0,SUB-5385,0
2346,B0F411,SUB-1236,1
25427,P49012,SUB-10120,0
24515,Q2I8V6,SUB-2964,0
14032,Q9HA79,SUB-3746,0
23830,P04963,SUB-4576,0
11379,Q9ZVJ5,SUB-1361,1
18939,P06875,SUB-7000,0
371,P76458,SUB-9970,1
934,A3MUY9,SUB-5396,1
9903,P37111,SUB-7641,1
1085,P80067,SUB-7202,1
17023,Q8WRD8,SUB-8637,0
8274,Q1XH05,SUB-9523,1
24590,A3GF07,SUB-5960,0
24673,Q05514,SUB-3096,0
19371,Q25252,SUB-10193,0
16360,P17109,SUB-2290,0
9298,Q9HTR2,SUB-8792,1
10355,Q54413,SUB-3282,1
24854,Q93TJ5,SUB-6616,0
15329,Q7V6D4,SUB-7331,0
7385,P37528,SUB-7547,1
2166,Q07973,SUB-7830,1
22778,P42860,SUB-8043,0
10821,P04963,SUB-5758,1
25601,P22869,SUB-6398,0
8908,Q9ZBU1,SUB-9726,1
13572,Q3LHN4,SUB-1461,0
644,G1JSL4,SUB-6025,1
24218,Q4AEI9,SUB-4878,0
13393,P0A6I3,SUB-3247,0
17239,Q9EQV6,SUB-9293,0
7221,A1BBA0,SUB-5389,1
5532,P97532,SUB-346,1
10748,Q59IT3,SUB-9598,1
22866,P56389,SUB-8773,0
12118,B2ZRE3,SUB-7056,1
5917,A3DCH2,SUB-1518,1
4821,P52705,SUB-4465,1
23877,P04963,SUB-1472,0
3275,P56744,SUB-10169,1
4361,Q9HFV6,SUB-1873,1
179,Q84QK0,SUB-4946,1
14965,P06621,SUB-7541,0
16870,Q9TRC7,SUB-4943,0
24521,P00452,SUB-9484,0
8332,Q9Z2C4,SUB-9003,1
1640,Q62600,SUB-7585,1
9678,Q5L2C2,SUB-7888,1
2540,P0A6A3,SUB-5522,1
7129,O81094,SUB-2658,1
4350,P21588,SUB-9455,1
16501,Q96KN2,SUB-9739,0
12112,O66187,SUB-9149,1
6702,Q969S8,SUB-6716,1
15123,Q11Z78,SUB-915,0
2784,P28796,SUB-4884,1
8560,B1GY01,SUB-8347,1
9295,Q96323,SUB-5998,1
12088,Q7BLV3,SUB-10152,1
4085,A4LA85,SUB-2550,1
9455,P50162,SUB-6327,1
18526,P97532,SUB-8720,0
24065,P30837,SUB-1274,0
12613,P22869,SUB-5528,1
24403,Q67A25,SUB-6002,0
6901,Q7WT48,SUB-2364,1
4904,P16233,SUB-3279,1
5873,P13154,SUB-578,1
17682,A0A075B5H4,SUB-6491,0
18447,Q16775,SUB-4992,0
6339,Q8RTL3,SUB-9650,1
16898,Q58820,SUB-7370,0
15646,Q7PCC4,SUB-937,0
24471,Q7S3U4,SUB-6410,0
1636,P26818,SUB-5522,1
15337,B0F411,SUB-9003,0
15452,Q8VPD4,SUB-9044,0
11735,Q9N119,SUB-9412,1
2121,Q8RBF4,SUB-7437,1
24160,Q9WYQ4,SUB-4407,0
16186,Q04631,SUB-4408,0
13224,P80679,SUB-3816,0
18878,Q9X0C6,SUB-8062,0
2923,P0A6L4,SUB-3412,1
189,P24298,SUB-6541,1
21104,P19515,SUB-3545,0
3145,C3VPJ1,SUB-128,1
7380,P07686,SUB-4731,1
2919,P0A6L4,SUB-6849,1
3338,P28838,SUB-10321,1
23022,P22498,SUB-7303,0
25609,Q6QHF9,SUB-6762,0
23404,P14920,SUB-8307,0
1552,P14743,SUB-4362,1
1568,P68175,SUB-8596,1
16789,Q53EH2,SUB-5956,0
14632,Q86Y38,SUB-3772,0
13315,Q8VIJ7,SUB-955,0
16666,Q8L0X1,SUB-6930,0
25569,P07062,SUB-10122,0
21183,Q7X2D3,SUB-7257,0
24922,B6HI95,SUB-389,0
5475,A9QXB4,SUB-3289,1
10854,P04963,SUB-1300,1
2533,Q96KP4,SUB-9926,1
20463,Q56185,SUB-4688,0
23379,P11151,SUB-994,0
16888,Q06174,SUB-7056,0
25803,P15558,SUB-2107,0
14880,O43286,SUB-3536,0
20244,P22303,SUB-242,0
13458,C9K2Z6,SUB-3661,0
25461,P07981,SUB-7626,0
21101,P19515,SUB-3512,0
23391,Q8WZK8,SUB-1243,0
7031,Q53586,SUB-4811,1
16115,Q12737,SUB-9027,0
24787,Q8LAS8,SUB-5124,0
11309,Q01911,SUB-50,1
10243,Q0GZS3,SUB-8225,1
20779,Q02567,SUB-3391,0
14413,F9UM18,SUB-39,0
16137,Q04552,SUB-8127,0
22576,A0EL75,SUB-9553,0
8455,D5MU22,SUB-2089,1
18082,Q05469,SUB-2967,0
23788,P00331,SUB-4873,0
21072,A0A0E3D8K7,SUB-6977,0
5469,Q45670,SUB-8982,1
5657,Q9Y8I4,SUB-8053,1
1902,Q55DL0,SUB-2823,1
13554,A5F5X0,SUB-8995,0
10154,F1P6W8,SUB-2608,1
6757,P08515,SUB-3198,1
2162,A8QCW4,SUB-6256,1
16007,A0A0B4RUW2,SUB-7951,0
4678,P20960,SUB-8224,1
21288,A0A0E4B3N6,SUB-7896,0
9397,Q50EL0,SUB-2991,1
6015,P23457,SUB-2046,1
14216,Q9UBR2,SUB-1168,0
3261,B3IUN8,SUB-1424,1
11665,P0AB87,SUB-9340,1
14651,P78329,SUB-10070,0
23337,Q5LLG6,SUB-2299,0
5332,Q9M9F5,SUB-193,1
24044,P30837,SUB-9560,0
14423,F9UM18,SUB-1706,0
18634,Q65CJ7,SUB-10252,0
4903,P16233,SUB-225,1
8454,D5MU22,SUB-864,1
8049,Q06401,SUB-4561,1
5634,J9PBS0,SUB-108,1
22676,Q8IZV5,SUB-918,0
500,P16386,SUB-1387,1
16054,B9W4V6,SUB-6049,0
14568,P68175,SUB-1705,0
3125,Q12737,SUB-5016,1
23292,O08355,SUB-5410,0
11705,E7FHL9,SUB-8614,1
20033,P00929,SUB-1289,0
4096,Q9Y3D8,SUB-4788,1
19765,P13569,SUB-3382,0
12292,A0A076JVU4,SUB-7010,1
1929,P11884,SUB-8343,1
15234,P28845,SUB-4989,0
19303,P06276,SUB-9947,0
21824,P17532,SUB-1674,0
22569,H9ZGN0,SUB-2623,0
22122,Q26304,SUB-2240,0
21655,A5JTM5,SUB-7465,0
15561,Q8L897,SUB-9246,0
18370,O96142,SUB-7202,0
14777,Q5AJX2,SUB-4378,0
5125,B3Y018,SUB-1005,1
11619,Q1A3B0,SUB-4483,1
1219,Q74HL7,SUB-10300,1
15711,Q6QWR1,SUB-8045,0
6293,O87082,SUB-7666,1
10826,P04963,SUB-6692,1
17111,P78609,SUB-3774,0
16620,Q9FYU7,SUB-7521,0
14213,Q74HL7,SUB-3367,0
23091,K0J4X5,SUB-6504,0
11280,H9CDG2,SUB-4516,1
9259,P00780,SUB-8030,1
16299,P00591,SUB-3695,0
21353,P00480,SUB-3639,0
5453,Q16775,SUB-2393,1
25460,Q67C39,SUB-5230,0
14037,P40817,SUB-4368,0
16546,O85764,SUB-1467,0
14594,G5EGA5,SUB-1825,0
4100,Q9Y3D8,SUB-2768,1
3043,B9W4V6,SUB-3100,1
19550,P39831,SUB-2503,0
467,C9K2Z6,SUB-2757,1
606,Q02068,SUB-7495,1
15804,Q4E4E7,SUB-8625,0
19416,P43353,SUB-8955,0
15689,Q7WWK8,SUB-7399,0
4676,P20960,SUB-2405,1
22936,O75828,SUB-7754,0
24951,O35632,SUB-4180,0
2249,P28845,SUB-1524,1
21972,P15559,SUB-10299,0
969,Q9HA79,SUB-8865,1
4309,P60484,SUB-8792,1
5029,B8K1W1,SUB-8438,1
17145,P39849,SUB-8394,0
